"","ID","Date","Block","Primary.Type","Description","X.Coordinate","Y.Coordinate","Year","Latitude","Longitude","Location"
"681121",20112,"10/24/2011 12:36:00 AM","033XX S PARNELL AVE","HOMICIDE","FIRST DEGREE MURDER",1173129,1882948,2011,41.8342365620698,-87.6402446278097,"(41.83423656206983, -87.64024462780966)"
"681167",20108,"10/23/2011 11:54:00 PM","074XX S WESTERN AVE","HOMICIDE","FIRST DEGREE MURDER",1161697,1855501,2011,41.7591639272937,-87.6829534463914,"(41.75916392729371, -87.68295344639135)"
"681938",20107,"10/23/2011 06:18:00 AM","010XX W 34TH PL","HOMICIDE","FIRST DEGREE MURDER",1169684,1881993,2011,41.831691532008,-87.6529128925161,"(41.831691532007994, -87.65291289251607)"
"682093",20106,"10/23/2011 01:54:00 AM","020XX N LECLAIRE AVE","HOMICIDE","FIRST DEGREE MURDER",1142103,1913358,2011,41.9183159933478,-87.7533338736531,"(41.918315993347825, -87.75333387365313)"
"682665",20105,"10/22/2011 03:19:00 PM","021XX S ST LOUIS AVE","HOMICIDE","FIRST DEGREE MURDER",1153381,1889712,2011,41.8532121884643,-87.7125258784178,"(41.85321218846426, -87.7125258784178)"
"684187",20109,"10/21/2011 12:35:00 AM","118XX S PERRY AVE","HOMICIDE","FIRST DEGREE MURDER",1177674,1826242,2011,41.6785269538885,-87.6252804852559,"(41.678526953888536, -87.62528048525589)"
"685497",20104,"10/19/2011 02:49:00 PM","067XX S PARNELL AVE","HOMICIDE","FIRST DEGREE MURDER",1173769,1860323,2011,41.7721370975308,-87.6385673638279,"(41.772137097530816, -87.63856736382793)"
"685566",20103,"10/19/2011 01:38:00 PM","043XX W JACKSON BLVD","HOMICIDE","FIRST DEGREE MURDER",1147612,1898295,2011,41.8768774919968,-87.7334801466226,"(41.876877491996815, -87.73348014662258)"
"686017",20102,"10/18/2011 10:17:00 PM","064XX S DR MARTIN LUTHER KING JR DR","HOMICIDE","FIRST DEGREE MURDER",1179991,1862250,2011,41.777284787221,-87.6157006151199,"(41.77728478722096, -87.61570061511986)"
"686543",20101,"10/18/2011 12:13:00 PM","034XX N LAWNDALE AVE","HOMICIDE","FIRST DEGREE MURDER",1151078,1922510,2011,41.9432585543316,-87.7201183028907,"(41.943258554331585, -87.72011830289067)"
