"","ID","Date","Block","Primary.Type","Description","X.Coordinate","Y.Coordinate","Year","Latitude","Longitude","Location"
"1435530",7152911,"09/27/2009 04:00:00 PM","058XX N PULASKI RD","SEX OFFENSE","PUBLIC INDECENCY",1148723,1938056,2009,41.9859638034826,-87.7283707472355,"(41.98596380348262, -87.72837074723546)"
"1435595",7532023,"09/27/2009 02:30:00 PM","087XX S LUELLA AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1192726,1847445,2009,41.7363575626662,-87.5694968695156,"(41.736357562666235, -87.5694968695156)"
"1435975",7150566,"09/27/2009 03:38:00 AM","051XX N SPAULDING AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1153419,1933751,2009,41.9740583240355,-87.7112139463445,"(41.97405832403552, -87.71121394634446)"
"1436373",7154531,"09/26/2009 08:45:00 PM","003XX S STATE ST","SEX OFFENSE","PUBLIC INDECENCY",1176385,1898853,2009,41.8778082682738,-87.6278181277718,"(41.87780826827383, -87.62781812777183)"
"1436426",7148722,"09/26/2009 07:55:00 PM","033XX W NORTH AVE","SEX OFFENSE","PUBLIC INDECENCY",1153785,1910394,2009,41.909957697732,-87.7104921359282,"(41.90995769773199, -87.71049213592822)"
"1436604",7148616,"09/26/2009 04:10:00 PM","024XX W LUNT AVE","SEX OFFENSE","PUBLIC INDECENCY",1158949,1946357,2009,42.0085376865591,-87.6905306269652,"(42.00853768655908, -87.69053062696517)"
"1436670",7151606,"09/26/2009 03:00:00 PM","064XX N RIDGE BLVD","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1162545,1942852,2009,41.9988450208922,-87.6773988189676,"(41.99884502089224, -87.6773988189676)"
"1436705",7148403,"09/26/2009 02:15:00 PM","062XX N BROADWAY","SEX OFFENSE","PUBLIC INDECENCY",1167206,1941665,2009,41.9954886113576,-87.6602867852724,"(41.99548861135759, -87.66028678527245)"
"1436827",7149275,"09/26/2009 12:00:00 PM","032XX N ELSTON AVE","SEX OFFENSE","PUBLIC INDECENCY",1156602,1921575,2009,41.9405826155383,-87.6998401358187,"(41.94058261553831, -87.69984013581866)"
"1436859",7152826,"09/26/2009 11:10:00 AM","100XX W OHARE ST","SEX OFFENSE","PUBLIC INDECENCY",1100635,1934208,2009,41.9762001728076,-87.9053124109933,"(41.97620017280759, -87.90531241099332)"
